,freq,siec,nrg_bal,unit,Country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
447,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,SK,1.0,11.17,40.17,59.49,72.27,84.45,96.59,100.27,94.15,102.11,136.11,149.37,141.06,146.22,145.41,152.41,153.08,160.52,168.67
448,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
449,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,UK,16.452,68.765,180.274,348.951,805.255,988.163,1150.334,1062.986,895.503,1045.422,1176.364,942.66,1016.435,950.585,1319.617,1816.943,,,
450,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,XK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,A,Liquid biofuels,7% limit - transport target,KTOE,AL,,,,,,,,53.56,51.259,55.861,56.148,55.429,51.978,52.251,49.618,49.156,34.481,36.829,35.05
452,A,Liquid biofuels,7% limit - transport target,KTOE,AT,,,,,,,,548.203,547.254,577.746,575.784,590.58,603.083,610.023,618.218,619.781,542.464,553.586,528.085
453,A,Liquid biofuels,7% limit - transport target,KTOE,BA,,,,,,,,0.0,0.0,0.0,66.445,69.354,80.349,83.04,82.581,88.608,79.337,,
454,A,Liquid biofuels,7% limit - transport target,KTOE,BE,,,,,,,,613.327,595.54,585.532,596.283,622.435,628.925,618.488,620.141,614.447,533.96,582.077,593.185
455,A,Liquid biofuels,7% limit - transport target,KTOE,BG,,,,,,,,150.086,159.903,138.235,157.269,177.597,179.338,182.556,189.877,199.68,189.391,215.258,212.047
456,A,Liquid biofuels,7% limit - transport target,KTOE,CY,,,,,,,,51.295,47.412,42.749,41.3,42.809,45.336,46.844,47.091,47.715,42.64,47.199,46.575
457,A,Liquid biofuels,7% limit - transport target,KTOE,CZ,,,,,,,,400.782,393.655,390.293,403.608,419.575,436.498,448.784,453.288,458.92,430.668,467.659,479.62
458,A,Liquid biofuels,7% limit - transport target,KTOE,DE,,,,,,,,3637.88,3612.055,3688.703,3739.319,3794.983,3878.976,3951.567,3815.749,3856.538,3552.703,3492.26,3568.172
459,A,Liquid biofuels,7% limit - transport target,KTOE,DK,,,,,,,,299.893,282.877,277.963,280.928,292.475,296.715,294.954,300.726,294.16,275.726,276.645,275.823
460,A,Liquid biofuels,7% limit - transport target,KTOE,EA20,,,,,,,,15455.259,14923.093,14805.571,14957.402,15124.936,15334.898,15456.422,15426.533,15516.34,13467.139,14655.539,15091.631
461,A,Liquid biofuels,7% limit - transport target,KTOE,EE,,,,,,,,51.999,52.621,51.302,51.23,52.58,53.664,55.392,57.471,57.164,54.318,61.434,61.419
462,A,Liquid biofuels,7% limit - transport target,KTOE,EL,,,,,,,,417.479,346.844,344.839,345.026,348.062,356.524,351.608,354.231,364.046,323.299,324.079,354.106
463,A,Liquid biofuels,7% limit - transport target,KTOE,ES,,,,,,,,2097.904,1933.61,1841.401,1853.477,1913.899,1979.953,2028.011,2072.11,2086.582,1723.202,1993.582,2085.534
464,A,Liquid biofuels,7% limit - transport target,KTOE,EU27_2020,,,,,,,,18504.193,17890.195,17644.914,17876.365,18196.118,18584.011,18967.053,19031.674,19187.683,16963.112,18452.744,18992.328
465,A,Liquid biofuels,7% limit - transport target,KTOE,FI,,,,,,,,293.54,287.636,287.973,281.938,282.424,287.731,289.208,292.242,287.754,269.88,280.022,267.826
466,A,Liquid biofuels,7% limit - transport target,KTOE,FR,,,,,,,,3071.965,3065.631,3046.618,3072.574,3106.58,3116.557,3137.392,3061.963,3060.301,2614.248,2886.698,2993.169
467,A,Liquid biofuels,7% limit - transport target,KTOE,GE,,,,,,,,,,,,,,,,,,85.541,88.395
468,A,Liquid biofuels,7% limit - transport target,KTOE,HR,,,,,,,,130.35,127.927,129.324,127.354,133.649,136.722,147.561,144.164,150.825,133.699,144.362,149.215
469,A,Liquid biofuels,7% limit - transport target,KTOE,HU,,,,,,,,265.354,256.3,241.947,270.937,293.168,294.236,309.752,329.572,348.969,308.459,349.778,376.73
470,A,Liquid biofuels,7% limit - transport target,KTOE,IE,,,,,,,,253.326,247.462,251.953,262.843,267.741,281.549,278.106,281.274,283.64,239.613,261.908,285.048
471,A,Liquid biofuels,7% limit - transport target,KTOE,IS,,,,,,,,18.413,18.239,18.666,18.244,20.273,22.133,23.49,24.225,24.032,20.927,22.567,24.055
472,A,Liquid biofuels,7% limit - transport target,KTOE,IT,,,,,,,,2469.115,2318.221,2252.344,2340.199,2282.802,2243.963,2150.944,2224.21,2236.21,1832.446,2318.12,2429.312
473,A,Liquid biofuels,7% limit - transport target,KTOE,LT,,,,,,,,90.174,91.922,92.213,103.609,111.056,119.522,126.731,136.214,141.385,139.999,141.4,139.253
474,A,Liquid biofuels,7% limit - transport target,KTOE,LU,,,,,,,,163.244,156.047,153.233,147.548,138.512,134.911,139.043,148.604,152.424,118.059,128.825,113.223
475,A,Liquid biofuels,7% limit - transport target,KTOE,LV,,,,,,,,65.656,62.162,62.102,64.667,68.737,68.589,72.184,74.327,74.194,70.705,73.996,69.997
476,A,Liquid biofuels,7% limit - transport target,KTOE,MD,,,,,,,,41.999,36.631,38.818,40.111,43.143,45.306,45.714,46.682,48.274,45.358,50.883,51.188
477,A,Liquid biofuels,7% limit - transport target,KTOE,ME,,,,,,,,14.871,14.028,11.411,10.818,12.431,14.746,15.922,17.127,18.04,15.352,19.947,20.329
478,A,Liquid biofuels,7% limit - transport target,KTOE,MK,,,,,,,,30.257,28.964,32.849,34.163,37.815,43.285,45.164,45.085,48.664,41.646,48.134,48.622
479,A,Liquid biofuels,7% limit - transport target,KTOE,MT,,,,,,,,12.709,12.495,12.658,12.959,13.779,13.777,14.402,16.031,17.141,14.052,14.181,17.087
480,A,Liquid biofuels,7% limit - transport target,KTOE,NL,,,,,,,,803.492,769.434,749.578,703.043,712.704,714.084,733.931,750.936,748.678,642.173,657.267,655.168
481,A,Liquid biofuels,7% limit - transport target,KTOE,NO,,,,,,,,308.465,312.202,311.287,316.74,315.865,318.847,312.974,311.54,309.705,296.239,288.549,300.733
482,A,Liquid biofuels,7% limit - transport target,KTOE,PL,,,,,,,,1067.475,1013.972,943.216,952.288,1014.533,1145.695,1339.111,1398.879,1425.533,1373.983,1488.655,1524.926
483,A,Liquid biofuels,7% limit - transport target,KTOE,PT,,,,,,,,402.647,369.415,362.09,366.672,372.646,379.794,385.953,390.568,400.335,340.041,384.646,405.863
484,A,Liquid biofuels,7% limit - transport target,KTOE,RO,,,,,,,,354.92,369.329,361.416,367.909,372.76,400.808,427.612,437.758,455.452,450.138,474.949,512.764
485,A,Liquid biofuels,7% limit - transport target,KTOE,RS,,,,,,,,119.708,104.291,117.73,123.598,125.435,130.118,138.394,143.596,154.188,147.685,168.904,180.16
486,A,Liquid biofuels,7% limit - transport target,KTOE,SE,,,,,,,,510.424,491.066,486.273,486.022,501.073,495.823,507.861,495.04,488.627,467.608,524.261,518.786
487,A,Liquid biofuels,7% limit - transport target,KTOE,SI,,,,,,,,131.668,132.792,126.175,125.154,123.588,131.307,135.072,137.833,134.507,110.818,131.418,142.765
488,A,Liquid biofuels,7% limit - transport target,KTOE,SK,,,,,,,,149.286,146.615,147.039,146.425,145.369,159.93,183.963,183.157,182.673,168.821,178.478,186.629
489,A,Liquid biofuels,7% limit - transport target,KTOE,TR,,,,,,,,808.427,957.172,1038.701,1106.78,1347.352,1486.421,1587.33,1583.534,,,,
490,A,Liquid biofuels,7% limit - transport target,KTOE,UK,,,,,,,,2706.858,2687.288,2677.541,2723.257,2778.723,2850.13,2853.23,2846.605,2841.452,,,
491,A,Liquid biofuels,7% limit - transport target,KTOE,XK,,,,,,,,22.071,22.359,21.424,23.221,25.666,26.744,28.374,29.815,29.773,29.309,31.8,30.134
492,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,AT,0.0,73.775,256.071,322.102,395.216,511.123,495.431,411.104,429.952,441.835,547.851,636.652,523.41,446.27,475.398,485.449,406.782,422.922,403.159
494,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
495,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,BE,0.0,0.0,0.0,0.0,0.0,132.023,358.076,346.646,345.177,342.601,412.858,256.101,434.111,465.09,455.759,459.097,666.01,725.516,762.96
496,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,BG,0.0,0.0,5.428,2.323,4.18,3.747,13.409,0.0,0.0,100.543,108.675,142.2,160.238,163.033,142.898,148.418,159.587,166.762,183.055
497,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,CY,0.0,0.0,0.0,0.0,14.14,15.023,15.023,0.0,0.0,5.11,9.72,9.45,8.78,8.57,8.95,11.303,26.62,26.24,24.88
498,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,CZ,0.0,0.0,0.0,0.0,109.941,194.779,231.251,0.0,275.27,277.109,316.757,296.503,301.113,313.844,308.708,340.403,373.61,361.625,362.137
499,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,DE,907.973,1828.15,3343.699,3795.572,2971.506,2632.849,2897.799,2779.401,2920.488,2708.903,2763.451,2561.293,2545.236,2557.86,2684.728,2692.396,3388.428,2961.366,2919.064
500,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,DK,0.0,0.0,3.826,5.739,5.102,8.684,26.784,130.489,226.605,226.605,231.083,231.979,235.562,217.598,218.054,212.336,260.937,269.7,242.72
501,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EA20,1342.79,2354.68,4158.681,5354.347,7859.295,9060.135,10181.535,5637.794,8435.579,8415.434,9235.126,9271.552,9856.592,10670.684,11722.007,12207.696,12255.474,12875.727,12705.549
502,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.701,32.398,53.438,57.48,40.893
503,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EL,0.0,0.0,44.8,82.6,66.8,75.6,123.9,19.5,24.7,22.977,30.047,22.093,49.489,164.171,158.788,160.756,190.017,160.756,160.756
504,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,ES,174.668,257.309,171.109,381.915,612.496,1060.428,1419.891,0.0,0.0,0.0,0.0,0.0,1159.428,1369.146,1738.324,1761.517,1535.691,1549.884,1445.47
505,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EU27_2020,1506.671,2573.849,4503.933,5798.125,8951.507,10466.758,11924.293,7496.908,10594.47,10711.193,11727.954,11882.587,12558.287,13806.963,15292.885,15935.193,16256.54,17024.742,17234.326
506,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,FI,5.0,0.0,1.0,2.0,79.4,145.04,142.083,0.0,0.0,222.677,478.388,491.762,172.233,386.821,361.089,424.749,390.609,663.874,545.784
507,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,FR,0.0,0.0,0.0,0.0,2315.464,2466.646,2421.987,0.0,2678.084,2687.251,2955.354,2996.306,2990.375,3137.19,3138.546,3197.91,2639.917,2924.598,3100.167
508,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
509,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,HR,0.0,0.0,0.0,2.92,1.59,7.08,2.87,0.0,0.0,31.758,29.92,24.26,1.01,0.593,27.015,62.811,65.552,91.194,21.0
510,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,HU,0.0,2.58,10.963,28.853,163.729,168.148,174.047,164.78,154.509,142.328,193.274,173.999,185.894,164.0,192.0,201.0,278.0,283.7,302.9
511,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,IE,0.0,1.098,2.662,21.542,55.568,77.416,92.594,97.264,84.783,101.891,116.181,127.248,118.482,160.641,154.24,188.085,174.492,182.183,230.577
512,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,IS,0.0,0.0,0.0,0.215,0.311,0.382,0.525,1.146,1.744,3.74,3.74,15.205,16.487,18.199,21.488,21.068,22.001,31.036,24.15
513,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,IT,252.747,176.746,159.071,139.629,728.623,1144.117,1419.591,1400.503,1365.665,1250.182,1063.465,1163.973,1038.851,1060.289,1249.583,1316.998,1345.879,1551.944,1572.968
514,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,LT,0.88,3.29,19.3,53.15,61.43,51.54,44.79,45.02,60.62,58.7,59.71,67.54,56.53,71.8,77.8,75.1,102.991,126.9,119.6
515,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,LU,0.522,0.541,0.511,44.85,44.892,42.185,41.224,45.69,47.26,53.37,68.571,81.039,87.021,110.225,119.54,128.171,140.421,136.48,127.698
516,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,LV,0.0,2.6,2.4,1.7,2.0,4.1,27.2,22.35,19.24,18.74,22.02,22.8,10.3,9.33,36.12,33.83,44.243,45.76,15.754
517,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2.87,3.15,4.32,4.74,5.92,7.25,9.19,11.013,13.308,10.57,12.607
521,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,NL,0.0,0.0,42.179,311.232,287.767,372.732,228.748,329.246,307.468,296.811,343.249,300.164,236.428,303.009,507.366,635.562,562.872,634.823,613.87
522,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,NO,0.0,0.0,5.207,30.098,81.154,94.901,115.97,0.0,0.0,0.0,123.623,139.28,325.058,500.25,365.43,444.241,366.421,366.793,348.132
523,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,PL,13.543,49.664,90.592,96.699,437.06,635.888,867.425,915.535,807.349,747.531,705.37,653.428,457.417,604.887,912.404,1025.104,1039.531,1119.687,1203.421
524,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,PT,0.0,0.0,71.628,121.876,125.566,208.095,309.13,3.98,4.15,9.38,151.54,327.689,259.736,242.1,281.463,283.768,262.137,340.216,341.109
525,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,RO,0.096,0.669,0.597,1.385,0.143,0.072,0.0,195.99,178.31,203.45,166.65,202.48,257.15,297.203,297.07,412.35,483.25,495.76,558.68
526,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,SE,150.243,166.257,233.845,308.778,372.057,395.305,429.843,452.321,516.848,598.193,771.017,910.445,1104.32,1375.714,1499.743,1387.887,1406.15,1451.78,1675.864
528,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,SI,0.0,0.0,4.08,13.769,24.568,29.687,44.606,34.991,50.971,57.987,42.371,29.073,18.192,24.11,71.998,94.374,92.986,102.501,78.562
529,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,SK,1.0,11.17,40.17,59.49,72.27,84.45,96.59,100.27,94.15,102.11,136.11,149.37,141.06,146.22,145.41,152.41,153.08,160.52,168.67
530,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
531,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,UK,16.452,68.765,180.274,348.951,805.255,988.163,1150.334,1062.986,442.208,471.087,494.018,942.11,1016.435,950.585,1319.617,1816.943,,,
532,A,Sustainable biofuels,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,XK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,3.728,7.214,4.312,15.534,13.017,0.468,17.992
535,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
536,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.218,12.417,23.877,17.837,55.481,67.404,83.734
537,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.509,50.822,55.83,71.34,66.89
538,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,6.09,5.97,8.52,8.57,8.95,11.303,18.46,22.23,23.13
539,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.307,87.656,87.067,95.43
540,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.336,384.971,598.826,334.786,389.56,623.387,605.372,789.568,622.551,705.304,691.658,1104.446
541,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.658,24.234,20.416,38.678,55.472,30.82
542,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EA20,0.0,0.0,0.0,0.0,0.0,114.81,123.363,419.351,1112.407,1316.644,1481.025,1784.007,2061.786,1972.204,2493.999,3204.75,3625.225,4513.609,5506.87
543,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251,14.791,37.008,38.29,30.997
544,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,15.0,15.023,20.326,15.023,20.326,23.283,34.446,34.873,41.221,34.873,34.873
545,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,2.388,1.223,200.597,551.577,867.307,1168.942
546,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,EU27_2020,0.0,0.0,0.0,0.0,26.679,165.64,156.889,526.541,1260.243,1444.645,1696.044,2125.437,2543.751,2316.726,2919.469,3767.535,4284.739,5565.937,6691.099
547,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.32,447.75,452.741,142.125,329.712,193.089,115.376,87.132,98.513,83.607
548,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.998,116.243,133.911,138.888,142.854,155.792,159.779,200.986,232.623,184.352,339.107
549,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
550,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.333,0.341,0.35,0.329,0.38,37.822,35.183,35.518,9.409
551,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,HU,0.0,0.0,0.0,0.0,26.679,50.83,33.526,19.585,20.085,14.743,14.6,58.0,67.0,100.0,93.0,118.0,144.1,164.0,164.1
552,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.795,56.057,72.238,76.962,97.319,85.726,131.195,129.638,166.15,164.98,160.199,206.488
553,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146,1.744,1.696,1.696,1.648,1.687,1.697,1.648,1.778,1.719,1.8,1.86
554,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,IT,0.0,0.0,0.0,0.0,0.0,38.0,38.0,62.846,339.589,114.576,185.8,451.279,774.254,357.035,584.818,974.435,944.044,1338.397,1470.477
555,A,Sustainable biofuels Annex IX,Final consumption - transport sector - energy use - Renewable Energy Directive,KTOE,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.0,8.5
